gene_id	m_subsystem	seq_file	seq_mapped_pdbs	struct_is_experimental	struct_pdb	uniprot_id	Copies_Glucose	Copies_LB	A14_07032	A14_07033	A14_07034	A14_07036	A14_07037	A14_07038	A14_07040	A14_07041	A14_07042	A14_07044	A14_07045	A14_07046	A14_07048	A14_07049	A14_07050	A14_07052	A14_07053	A14_07054	A14_07056	A14_07057	A14_07058	A14_07060	A14_07061	A14_07062	A14_07064	A14_07065	A14_07066	A14_07068	A14_07069	A14_07070	A14_07072	A14_07073	A14_07074	A14_07076	A14_07077	A14_07078	A14_07080	A14_07081	A14_07082	A14_07084	A14_07085	A14_07086	A14_07088	A14_07089	A14_07090	A14_07092	A14_07093	A14_07094	A14_07096	A14_07097	A14_07098	A14_07100	A14_07101	A14_07102	A14_07109	A14_07110	A14_07111	A14_07113	A14_07114	A14_07115	A14_07117	A14_07118	A14_07119	A14_07121	A14_07122	A14_07123	A14_07125	A14_07126	A14_07127
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1779	Glycolysis/Gluconeogenesis	P0A9B2.fasta	2VYN;1S7C;1DC3;1GAD;1DC5;1DC6;1GAE;1DC4;2VYV	TRUE	1s7c	P0A9B2	43005	46842	0.022826028	0.024170109	0.020708403	0.022257441	0.02103997	0.022093362	0.022057241	0.021147637	0.023020631	0.009503114	0.009998827	0.008569491	0.010231262	0.010986953	0.010603375	0.013970302	0.015100848	0.014114416	0.015280732	0.014701104	0.015331295	0.00988766	0.009564579	0.010172758	0.016378419	0.015950229	0.014021973	0.010063089	0.010677075	0.009112533	0.00763487	0.00720597	0.007127757	0.006181726	0.006160606	0.006198293	0.007936647	0.008102613	0.007264498	0.00846341	0.006943653	0.008362109	0.019364505	0.0190199	0.021880064	0.00924707	0.011903469	0.011864387	0.022948243	0.024173926	0.024820747	0.016776968	0.018716739	0.018362263	0.018650977	0.017674818	0.020677225	0.012748832	0.013084226	0.012543745	0.009096757	0.006905307	0.007812361	0.011464443	0.012355294	0.011393312	0.029450309	0.029595021	0.026346086
b1727	Alternate Carbon Metabolism	P77247.fasta	1TE2	TRUE	1te2	P77247	393	546	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2500	Purine and Pyrimidine Biosynthesis	P08179.fasta	1CDD;1JKX;1CDE;1C3E;1C2T;3GAR;1GRC;1GAR;2GAR	TRUE	1jkx	P08179	145	56	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1849	Purine and Pyrimidine Biosynthesis	P33221.fasta	1KJI;1KJQ;1KJJ;1EYZ;1EZ1;1KJ9;1NFE;1KJ8	TRUE	1eyz	P33221	1513	134	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1415	Folate Metabolism	P25553.fasta	2ILU;2OPX;2HG2;2IMP	TRUE	2imp	P25553	2350	13414	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2052	Cell Envelope Biosynthesis	P32055.fasta	1FXS;1GFS;1E6U;1E7Q;1BSV;1E7S;1BWS;1E7R	TRUE	1e6u	P32055	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3650	Cofactor and Prosthetic Group Biosynthesis	P0AG24.fasta		FALSE		P0AG24	10	18	0.026566709	0.013152689	0.044014219	0.009002664	0.01394089	0.009399469	0.022667901	0.014537532	0.040942131	0.007052267	0.014039483	0.010886544	0.009138476	0.010018987	0.010801059	0.014877983	0.020501914	0.017388673	0.010034166	0.008383411	0.012534749	0.006326174	0.013431343	0.015617918	0.026861832	0.026084324	0.024135446	0.027172758	0.027816593	0.025542788	0.019762609	0.025150858	0.026680058	0.023452271	0.024864738	0.024474568	0.008126008	0.007922481	0.007696115	0.005933238	0.005550708	0.00659014	0.010601793	0.026145895	0.010802373	0.010708203	0.010379555	0.008458984	0.014556575	0.015039335	0.011576265	0.012196516	0.006906422	0.007783958	0.007205086	0.00663235	0.004462192	0.008615446	0.016845424	0.006896344	0.007515413	0.004976134	0.006729666	0.003552708	0.012226722	0.006371023	0.005979794	0.014849775	0.022911168
b2784	Cofactor and Prosthetic Group Biosynthesis	P0AG20.fasta	5KPS;5KPW;5L3P;5KPV;5KPX;5IQR	TRUE	5l3p	P0AG20	25	37	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2051	Cell Envelope Biosynthesis	P32056.fasta	2GT4;1RYA;2GT2	TRUE	1rya	P32056	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2467	Cell Envelope Biosynthesis	P37128.fasta	3O6Z;3O61;1VIU;3O52;3O69	TRUE	3o6z	P37128	2570	4465	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3650	Cofactor and Prosthetic Group Biosynthesis	P0AG24.fasta		FALSE		P0AG24	10	18	0.026566709	0.013152689	0.044014219	0.009002664	0.01394089	0.009399469	0.022667901	0.014537532	0.040942131	0.007052267	0.014039483	0.010886544	0.009138476	0.010018987	0.010801059	0.014877983	0.020501914	0.017388673	0.010034166	0.008383411	0.012534749	0.006326174	0.013431343	0.015617918	0.026861832	0.026084324	0.024135446	0.027172758	0.027816593	0.025542788	0.019762609	0.025150858	0.026680058	0.023452271	0.024864738	0.024474568	0.008126008	0.007922481	0.007696115	0.005933238	0.005550708	0.00659014	0.010601793	0.026145895	0.010802373	0.010708203	0.010379555	0.008458984	0.014556575	0.015039335	0.011576265	0.012196516	0.006906422	0.007783958	0.007205086	0.00663235	0.004462192	0.008615446	0.016845424	0.006896344	0.007515413	0.004976134	0.006729666	0.003552708	0.012226722	0.006371023	0.005979794	0.014849775	0.022911168
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b3729	Cell Envelope Biosynthesis	P17169.fasta	1MOR;2J6H;1MOQ;1XFF;1JXA;2VF5;1XFG;2VF4;1MOS;4AMV;3OOJ	TRUE	4amv	P17169	4042	4471	0.027456946	0.025279746	0.023955648	0.021379395	0.019131435	0.019302692	0.028706976	0.028043636	0.029251278	0.007967502	0.008174091	0.007446148	0.014174023	0.013805509	0.014019604	0.009121555	0.007130372	0.00920402	0.017268863	0.018368343	0.016194352	0.013415921	0.011990396	0.014306936	0.014381772	0.014213457	0.01305686	0.010236978	0.010372039	0.01017737	0.00772677	0.007799303	0.007401514	0.006696027	0.006929835	0.006561793	0.006113255	0.006422852	0.006507796	0.007434843	0.00595943	0.007346668	0.020998057	0.019533919	0.019703739	0.00922889	0.013147106	0.010465363	0.027320474	0.023875291	0.022796035	0.01404554	0.013967181	0.013511273	0.019355852	0.017430095	0.019638977	0.011617555	0.011137825	0.013008498	0.010118964	0.009508085	0.010511425	0.016169118	0.016043015	0.015405691	0.019666311	0.021289584	0.020072193
b1300	Alternate Carbon Metabolism	P23883.fasta		FALSE		P23883	106	8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1298	Alternate Carbon Metabolism	P76038.fasta		FALSE		P76038	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1301	Alternate Carbon Metabolism	P37906.fasta		FALSE		P37906	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1297	Alternate Carbon Metabolism	P78061.fasta		FALSE		P78061	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3882	Arginine and Proline Metabolism	P0A9V8.fasta		FALSE		P0A9V8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2551	Glycine and Serine Metabolism	P0A825.fasta	1DFO;3G8M;1EQB	TRUE	1dfo	P0A825	21854	9306	0.009749969	0.009781738	0.008682314	0.023114818	0.022597712	0.023035944	0.014747808	0.013829471	0.013641868	0.008550948	0.008544778	0.007704645	0.013111855	0.013234609	0.01148528	0.015713043	0.013737514	0.016530299	0.015072996	0.013215085	0.012602018	0.014359977	0.014043608	0.014681651	0.012164425	0.01245945	0.012757774	0.009138051	0.008664982	0.008110646	0.006349664	0.006457688	0.006619981	0.005102318	0.004630548	0.004816901	0.00897519	0.00847854	0.008623091	0.007559658	0.008034409	0.008503102	0.025965189	0.023912382	0.026600637	0.023468088	0.021343777	0.024573098	0.020934199	0.018160176	0.018534541	0.024611038	0.0227079	0.02275892	0.018607264	0.020526529	0.020486386	0.015091107	0.014558074	0.015561388	0.014026503	0.010655384	0.011775964	0.015590526	0.017310969	0.013991972	0.019763256	0.019122556	0.020145809
b3648	Nucleotide Salvage Pathway	P60546.fasta	2F3R;2ANC;2AN9;1S96;2F3T;2ANB	TRUE	1s96	P60546	508	920	0.030472156	0.036980261	0.031226711	0.017910768	0.017093184	0.017064545	0.032424322	0.031098485	0.029306939	0.007598071	0.00869934	0.007491156	0.010372584	0.011312622	0.010898013	0.010328546	0.010528265	0.011988835	0.011200396	0.011436455	0.011596845	0.009461973	0.008003892	0.009061219	0.009709183	0.010539745	0.011746401	0.007936742	0.007733263	0.007975961	0.007301146	0.006236396	0.005692937	0.005249533	0.005478362	0.005305007	0.011022709	0.012946642	0.016254341	0.014317157	0.015013901	0.013675325	0.017472077	0.01547258	0.018485933	0.025592725	0.019894302	0.020287373	0.020797341	0.020136238	0.020140873	0.024026129	0.021007022	0.020881474	0.017257831	0.016882375	0.013262828	0.010713273	0.010439035	0.012393075	0.011133441	0.01064894	0.010916394	0.010495383	0.011333139	0.010823865	0.014397195	0.012465146	0.014953679
b3432	Glycolysis/Gluconeogenesis	P07762.fasta	1M7X;5E6Y;1GTY;4LPC;4LQ1;5E6Z;5E70	FALSE		P07762	26	21	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0459	Alternate Carbon Metabolism	P77791.fasta	1OCX	TRUE	1ocx	P77791	47	435	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0124	Oxidative Phosphorylation	P15877.fasta		FALSE		P15877	3	7	0.013564843	0.0076472	0.013671785	0.006771651	0.007798046	0.006883465	0.005913483	0.005702425	0.007284828	0.002931669	0.005615203	0.004451051	0.003767517	0.003651984	0.003745034	0.013140904	0.013837883	0.016385738	0.004603981	0.003463342	0.002951394	0.002850414	0.003373463	0.002747695	0.009978445	0.013065266	0.012003441	0.010875004	0.010031988	0.009692235	0.010442927	0.0135599	0.013728459	0.015977061	0.018050863	0.016962502	0.035433952	0.036753725	0.02572354	0.058250331	0.040155855	0.060273951	0.009292474	0.00790138	0.009474207	0.026168811	0.045482302	0.03564841	0.00908993	0.009875599	0.011610283	0.048253034	0.054055281	0.053782982	0.012470125	0.020410932	0.010705711	0.006166155	0.004099433	0.005281327	0.005921783	0.004625742	0.006981009	0.00423245	0.003773958	0.004350877	0.006232223	0.005670243	0.004728895
b0837	Oxidative Phosphorylation	P75804.fasta	2G8S	TRUE	2g8s	P75804	N/A	N/A	0.006480575	0.00019239	0.000197768	0.016759159	0.027338208	0.021546645	0.000173322	0.015689506	0.000169976	0.024539023	0.027458298	9.97E-05	0.033530631	0.038083199	0.04094472	0.00836487	0.012444029	0.000116117	0.047120721	0.059590683	0.052947229	0.020565684	0.020512098	0.000109188	0.006835866	0.011699881	0.017992619	0.014981887	0.015051279	0.024139813	0.007786187	0.015784301	0.001375824	0.016818863	0.008486373	0.003613053	6.98E-05	6.93E-05	7.09E-05	7.08E-05	6.93E-05	6.95E-05	0.04841306	0.000126949	0.008026843	0.00012412	0.00591639	0.003767877	0.000131015	0.000134588	0.00013131	0.000128296	0.004697641	0.003869649	0.019735595	0.006783813	0.000123514	0.041806203	0.04740025	0.042765458	0.036353873	0.035335099	0.029079374	0.002074018	0.000114108	0.018721678	0.019170649	0.000132825	0.004976469
b4321	"Transport, Inner Membrane"	P0AC94.fasta		FALSE		P0AC94	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
